file_path,stain,width,height,channels
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block15_x6_y8_patient643.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x2_y9_patient463.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block8_x6_y12_patient306.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x2_y7_patient343.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block16_x5_y5_patient157.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block20_x5_y5_patient618.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x6_y1_patient620.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block16_x3_y3_patient046.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block6_x1_y12_patient679.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x2_y10_patient366.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block4_x4_y2_patient287.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x3_y9_patient047.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block17_x3_y4_patient308.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block16_x1_y7_patient388.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block10_x5_y2_patient531.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x4_y3_patient378.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x6_y1_patient736.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x2_y12_patient716.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x4_y10_patient754.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block19_x3_y1_patient401.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x4_y5_patient242.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x1_y8_patient701.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x5_y12_patient732.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block19_x2_y12_patient738.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x1_y12_patient652.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block20_x4_y1_patient726.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x5_y5_patient192.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x5_y12_patient714.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x2_y10_patient265.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x5_y8_patient382.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x5_y3_patient201.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block19_x3_y10_patient294.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block6_x6_y7_patient044.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block19_x6_y7_patient363.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x1_y12_patient716.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x2_y9_patient429.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block8_x5_y9_patient020.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x5_y4_patient283.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block20_x1_y7_patient127.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block13_x3_y3_patient724.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block17_x2_y7_patient223.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block21_x1_y1_patient533.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x4_y1_patient088.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x6_y10_patient410.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x2_y10_patient627.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x3_y1_patient552.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block9_x3_y1_patient393.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x3_y10_patient089.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block17_x3_y2_patient313.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x2_y4_patient537.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block10_x2_y9_patient427.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block21_x4_y5_patient502.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x6_y5_patient031.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block21_x6_y8_patient569.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block10_x4_y8_patient048.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x5_y10_patient131.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block5_x3_y12_patient236.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x2_y5_patient583.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block8_x2_y9_patient209.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block6_x3_y5_patient091.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x2_y1_patient732.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x6_y5_patient632.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x5_y10_patient272.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x5_y8_patient698.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block19_x5_y6_patient216.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x5_y11_patient708.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block9_x6_y10_patient657.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x2_y6_patient551.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block10_x4_y2_patient284.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x4_y8_patient028.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x4_y6_patient297.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x6_y1_patient394.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x4_y10_patient692.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x3_y6_patient245.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block19_x2_y2_patient202.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block8_x6_y9_patient020.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block4_x4_y7_patient447.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x3_y11_patient191.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block6_x2_y10_patient158.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block4_x2_y7_patient508.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x6_y8_patient059.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block13_x1_y6_patient760.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x2_y4_patient467.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x4_y8_patient671.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block21_x2_y10_patient615.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block9_x6_y4_patient206.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block15_x6_y9_patient325.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x5_y9_patient152.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block9_x4_y10_patient540.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x4_y9_patient250.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x1_y6_patient564.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x3_y3_patient557.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x6_y3_patient135.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block13_x3_y6_patient379.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block20_x3_y4_patient412.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x4_y2_patient391.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x6_y9_patient383.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x1_y11_patient547.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block20_x6_y5_patient618.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block10_x3_y6_patient751.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x5_y11_patient675.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x2_y12_patient062.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x5_y8_patient125.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block15_x4_y2_patient735.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x1_y2_patient215.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block20_x1_y1_patient300.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x1_y6_patient279.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block8_x3_y10_patient030.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x6_y12_patient732.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x2_y5_patient253.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block12_x3_y1_patient088.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x6_y6_patient725.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block11_x2_y12_patient314.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x5_y5_patient744.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block7_x6_y1_patient310.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block13_x3_y9_patient676.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x3_y11_patient280.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block2_x4_y9_patient001.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block3_x5_y8_patient059.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x5_y3_patient135.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block22_x1_y8_patient097.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block8_x5_y10_patient269.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block4_x5_y5_patient159.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block14_x5_y7_patient418.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block18_x1_y5_patient253.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block15_x2_y11_patient553.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block1_x3_y6_patient668.png,tma_tumorcenter_PDL1,4112,4112,3
/N/project/wsiclass/Hancock_Dataset/TMA_TumorCenter_Cores/TMA_Cores/tma_tumorcenter_PDL1/TumorCenter_PDL1_block5_x5_y11_patient078.png,tma_tumorcenter_PDL1,4112,4112,3
