file_path,stain,array_key,shape,dtype
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,220,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,221,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,222,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,223,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,224,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,225,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,226,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,227,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,228,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,229,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,230,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,231,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,232,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,233,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,234,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,235,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,236,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,237,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,238,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,239,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,240,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,241,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,242,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,243,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,244,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,245,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,246,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,247,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,248,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,249,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,250,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,251,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,252,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,253,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,254,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,255,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,256,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,257,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,258,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,259,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,260,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,261,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,262,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,263,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,264,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,265,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,266,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,267,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,268,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,269,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,270,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,271,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,272,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,273,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,274,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,276,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,277,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,278,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,279,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,280,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,281,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,282,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,283,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,284,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,285,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,286,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,287,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,288,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,289,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,290,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,291,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,292,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,293,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,294,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,295,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,296,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,297,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,298,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,299,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,300,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,301,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,302,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,303,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,304,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,305,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,306,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,307,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,308,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,309,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,310,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,311,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,312,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,313,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,314,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,315,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,316,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,317,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,318,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,319,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,320,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,321,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,322,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,323,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,324,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,325,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,326,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,327,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,328,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,329,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,330,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,331,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,332,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,333,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,334,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,335,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,336,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,337,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,338,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,339,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,340,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,341,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,342,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,343,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,344,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,345,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,346,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,347,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,348,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,349,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,350,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,351,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,352,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,353,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,354,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,355,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,356,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,357,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,358,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,359,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,360,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,361,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,362,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,363,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,364,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,365,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,366,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,367,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,368,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,369,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,370,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,371,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,372,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,373,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,374,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,375,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,376,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,377,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,378,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,379,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,380,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,381,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,382,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,383,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,384,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,385,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,386,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,387,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,388,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,389,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,390,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,391,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,392,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,393,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,394,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,395,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,396,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,397,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,398,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,399,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,400,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,401,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,402,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,403,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,404,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,405,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,406,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,408,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,409,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,410,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,411,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,412,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,413,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,414,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,415,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,416,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,417,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,418,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,419,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,420,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,421,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,422,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,423,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,424,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,425,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,426,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,427,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,428,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,429,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,430,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,431,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,432,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,433,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,434,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,435,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,436,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,438,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,439,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,440,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,441,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,442,"(512,)",float32
/N/project/wsiclass/HANCOCK_MultimodalDataset/features/tma_tile_dtr_256_CD3.npz,CD3,443,"(512,)",float32
