file_path,vendor,objective,mpp_x,mpp_y,level_count,level0_downsample,level0_tile_w,level0_tile_h,compression,level_dimensions_0,level_dimensions_1,level_dimensions_2,level_dimensions_3,level_dimensions_4,level_dimensions_5,level_dimensions_6,level_dimensions_7,level_dimensions_8,level_dimensions_9
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_456.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x180224,49152x45056,12288x11264,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_654.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x188416,48128x47104,12032x11776,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_232.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x208896,49152x52224,12288x13056,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_205.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x266240,39936x66560,9984x16640,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_182.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,163840x163840,40960x40960,10240x10240,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_165.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,147456x225280,36864x56320,9216x14080,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_258.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x208896,37888x52224,9472x13056,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_092.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x192512,41984x48128,10496x12032,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_509.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x229376,48128x57344,12032x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_493.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,139264x229376,34816x57344,8704x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_135.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x225280,39936x56320,9984x14080,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_494.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,208896x307200,52224x76800,13056x19200,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_468.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x184320,35840x46080,8960x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_243.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x229376,41984x57344,10496x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_126.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x249856,37888x62464,9472x15616,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_463.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x233472,39936x58368,9984x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_050.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x184320,41984x46080,10496x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_328.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x241664,44032x60416,11008x15104,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_486.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x163840,33792x40960,8448x10240,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_111.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x286720,44032x71680,11008x17920,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_560.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,204800x192512,51200x48128,12800x12032,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_588.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x229376,49152x57344,12288x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_498.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,155648x167936,38912x41984,9728x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_369.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,204800x188416,51200x47104,12800x11776,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_156.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x221184,46080x55296,11520x13824,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_643.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x278528,45056x69632,11264x17408,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_274.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x278528,37888x69632,9472x17408,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_058.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x270336,48128x67584,12032x16896,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_353.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x200704,45056x50176,11264x12544,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_545.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x253952,47104x63488,11776x15872,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_368.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,110592x167936,27648x41984,6912x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_649.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x360448,49152x90112,12288x22528,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_658.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x167936,33792x41984,8448x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_603.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x319488,49152x79872,12288x19968,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_402.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x188416,33792x47104,8448x11776,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_713.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x253952,49152x63488,12288x15872,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_507.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x241664,49152x60416,12288x15104,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_496.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x331776,39936x82944,9984x20736,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_099.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x299008,43008x74752,10752x18688,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_295.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x282624,49152x70656,12288x17664,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_688.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x167936,45056x41984,11264x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_055.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,155648x188416,38912x47104,9728x11776,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_261.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x221184,49152x55296,12288x13824,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_472.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x303104,49152x75776,12288x18944,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_666.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,114688x131072,28672x32768,7168x8192,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_229.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,200704x319488,50176x79872,12544x19968,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_336.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,163840x323584,40960x80896,10240x20224,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_704.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x229376,44032x57344,11008x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_157.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x258048,49152x64512,12288x16128,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_147.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x294912,43008x73728,10752x18432,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_565.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x204800,45056x51200,11264x12800,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_273.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x176128,33792x44032,8448x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_018.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x294912,47104x73728,11776x18432,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_733.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x233472,47104x58368,11776x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_556.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x249856,41984x62464,10496x15616,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_290.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x200704,44032x50176,11008x12544,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_454.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x270336,41984x67584,10496x16896,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_128.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,94208x126976,23552x31744,5888x7936,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_325.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,163840x307200,40960x76800,10240x19200,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_380.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x307200,47104x76800,11776x19200,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_026.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x331776,46080x82944,11520x20736,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_247.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x151552,45056x37888,11264x9472,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_254.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x274432,35840x68608,8960x17152,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_411.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,126976x147456,31744x36864,7936x9216,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_444.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x303104,49152x75776,12288x18944,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_275.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,126976x335872,31744x83968,7936x20992,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_340.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x344064,33792x86016,8448x21504,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_289.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x270336,45056x67584,11264x16896,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_179.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x315392,44032x78848,11008x19712,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_421.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x303104,37888x75776,9472x18944,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_703.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x299008,41984x74752,10496x18688,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_709.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x274432,49152x68608,12288x17152,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_747.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x155648,33792x38912,8448x9728,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_623.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x176128,47104x44032,11776x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_453.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x212992,41984x53248,10496x13312,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_319.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x262144,41984x65536,10496x16384,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_613.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x184320,46080x46080,11520x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_557.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,110592x167936,27648x41984,6912x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_155.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x294912,46080x73728,11520x18432,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_130.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,200704x319488,50176x79872,12544x19968,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_105.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x331776,49152x82944,12288x20736,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_667.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x143360,44032x35840,11008x8960,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_590.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x344064,41984x86016,10496x21504,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_180.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x241664,33792x60416,8448x15104,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_323.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x163840,33792x40960,8448x10240,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_065.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,163840x274432,40960x68608,10240x17152,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_160.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x212992,48128x53248,12032x13312,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_169.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x151552,37888x37888,9472x9472,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_185.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x253952,43008x63488,10752x15872,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_046.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x188416,45056x47104,11264x11776,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_192.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x196608,46080x49152,11520x12288,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_516.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,204800x376832,51200x94208,12800x23552,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_708.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,147456x196608,36864x49152,9216x12288,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_702.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,98304x184320,24576x46080,6144x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_043.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,114688x180224,28672x45056,7168x11264,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_544.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x208896,49152x52224,12288x13056,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_066.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,131072x258048,32768x64512,8192x16128,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_176.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x299008,37888x74752,9472x18688,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_220.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x274432,35840x68608,8960x17152,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_227.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x319488,44032x79872,11008x19968,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_133.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x303104,41984x75776,10496x18944,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_OralCavity/PrimaryTumor_HE_017.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x208896,37888x52224,9472x13056,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_251.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,110592x172032,27648x43008,6912x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_039.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x180224,33792x45056,8448x11264,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_342.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,139264x200704,34816x50176,8704x12544,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_059.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x229376,45056x57344,11264x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_256.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,139264x143360,34816x35840,8704x8960,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_389.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,114688x167936,28672x41984,7168x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_198.svs,aperio,41.221699999999998,0.242591,0.242591,3,1.0,,,,73728x69632,18432x17408,4608x4352,,,,,,,
